PaymentID,OrderID,PaymentDate,Amount,PaymentMethod,TransactionStatus,TransactionReference
18522,18522,2026-06-15 12:02:00,2249.2,Debit Card,Success,TXN-ZUD-018522-018522
18523,18523,2024-08-13 12:48:00,3270.43,Debit Card,Success,TXN-ZUD-018523-018523
18524,18524,2025-09-14 13:35:00,4748.2,UPI,Success,TXN-ZUD-018524-018524
18525,18525,2025-06-26 18:27:00,7032.16,Cash,Success,TXN-ZUD-018525-018525
18526,18526,2024-03-21 20:00:00,6330.66,Cash,Success,TXN-ZUD-018526-018526
18527,18527,2026-05-15 13:27:00,6027.0,UPI,Success,TXN-ZUD-018527-018527
18528,18528,2024-03-26 10:30:00,2524.41,UPI,Failed,TXN-ZUD-018528-018528
18529,18529,2024-12-30 20:55:00,3662.93,UPI,Failed,TXN-ZUD-018529-018529
18530,18530,2024-04-16 18:31:00,2111.55,UPI,Failed,TXN-ZUD-018530-018530
18531,18531,2024-04-18 11:56:00,5975.55,UPI,Success,TXN-ZUD-018531-018531
18532,18532,2024-11-12 14:27:00,1264.2,Credit Card,Success,TXN-ZUD-018532-018532
18533,18533,2024-02-06 11:21:00,6086.95,UPI,Failed,TXN-ZUD-018533-018533
18534,18534,2026-03-03 18:52:00,1047.9,UPI,Success,TXN-ZUD-018534-018534
18535,18535,2024-01-28 15:23:00,1884.75,UPI,Success,TXN-ZUD-018535-018535
18536,18536,2024-07-08 13:33:00,2650.93,Debit Card,Success,TXN-ZUD-018536-018536
18537,18537,2025-11-08 13:22:00,3036.6,Cash,Success,TXN-ZUD-018537-018537
18538,18538,2024-08-08 10:47:00,3089.1,Cash,Success,TXN-ZUD-018538-018538
18539,18539,2026-01-29 19:48:00,7198.27,UPI,Success,TXN-ZUD-018539-018539
18540,18540,2026-05-22 20:48:00,5237.4,UPI,Success,TXN-ZUD-018540-018540
18541,18541,2026-03-22 22:53:00,3855.91,Debit Card,Success,TXN-ZUD-018541-018541
18542,18542,2024-01-29 22:13:00,626.85,Cash,Success,TXN-ZUD-018542-018542
18543,18543,2025-06-29 20:35:00,4351.73,Cash,Success,TXN-ZUD-018543-018543
18544,18544,2024-06-12 16:48:00,3668.7,Cash,Success,TXN-ZUD-018544-018544
18545,18545,2024-05-23 12:56:00,9068.85,Credit Card,Success,TXN-ZUD-018545-018545
18546,18546,2025-09-11 20:10:00,8488.2,UPI,Success,TXN-ZUD-018546-018546
18547,18547,2025-03-08 21:00:00,4157.16,Credit Card,Success,TXN-ZUD-018547-018547
18548,18548,2024-02-21 12:18:00,2670.47,Credit Card,Success,TXN-ZUD-018548-018548
18549,18549,2024-03-09 19:00:00,2231.36,Debit Card,Success,TXN-ZUD-018549-018549
18550,18550,2025-06-10 21:21:00,5055.85,UPI,Success,TXN-ZUD-018550-018550
18551,18551,2026-04-25 16:19:00,2984.1,UPI,Success,TXN-ZUD-018551-018551
18552,18552,2025-07-25 12:50:00,2589.61,Cash,Success,TXN-ZUD-018552-018552
18553,18553,2025-01-14 21:24:00,3624.6,UPI,Failed,TXN-ZUD-018553-018553
18554,18554,2025-03-05 21:03:00,7023.45,UPI,Success,TXN-ZUD-018554-018554
18555,18555,2024-09-22 15:45:00,8145.27,UPI,Success,TXN-ZUD-018555-018555
18556,18556,2024-03-20 21:00:00,5267.11,Credit Card,Success,TXN-ZUD-018556-018556
18557,18557,2024-08-22 13:03:00,8721.09,Cash,Success,TXN-ZUD-018557-018557
18558,18558,2025-09-30 14:06:00,6601.35,UPI,Success,TXN-ZUD-018558-018558
18559,18559,2025-08-09 18:03:00,2080.15,Debit Card,Success,TXN-ZUD-018559-018559
18560,18560,2024-10-23 17:44:00,6382.21,Cash,Success,TXN-ZUD-018560-018560
18561,18561,2026-04-02 21:12:00,3070.52,UPI,Success,TXN-ZUD-018561-018561
18562,18562,2026-01-20 15:55:00,3477.81,UPI,Failed,TXN-ZUD-018562-018562
18563,18563,2026-05-31 20:15:00,4308.26,UPI,Success,TXN-ZUD-018563-018563
18564,18564,2025-05-23 17:34:00,3773.91,Debit Card,Success,TXN-ZUD-018564-018564
18565,18565,2026-03-25 17:04:00,1674.75,UPI,Success,TXN-ZUD-018565-018565
18566,18566,2025-01-04 14:03:00,2410.8,Cash,Success,TXN-ZUD-018566-018566
18567,18567,2024-02-23 16:29:00,4098.47,UPI,Success,TXN-ZUD-018567-018567
18568,18568,2026-05-30 19:52:00,5604.9,Cash,Success,TXN-ZUD-018568-018568
18569,18569,2024-12-23 13:49:00,5974.5,Credit Card,Failed,TXN-ZUD-018569-018569
18570,18570,2025-03-23 13:34:00,3152.31,Debit Card,Success,TXN-ZUD-018570-018570
18571,18571,2025-12-20 18:26:00,4212.81,UPI,Failed,TXN-ZUD-018571-018571
18572,18572,2026-02-01 15:38:00,8121.75,Debit Card,Success,TXN-ZUD-018572-018572
18573,18573,2024-02-27 22:34:00,6919.5,UPI,Success,TXN-ZUD-018573-018573
18574,18574,2026-06-24 18:17:00,2892.02,UPI,Failed,TXN-ZUD-018574-018574
18575,18575,2024-09-30 13:54:00,4180.26,Debit Card,Success,TXN-ZUD-018575-018575
18576,18576,2024-03-02 20:13:00,4566.45,Cash,Failed,TXN-ZUD-018576-018576
18577,18577,2026-03-10 11:41:00,5158.96,UPI,Success,TXN-ZUD-018577-018577
18578,18578,2024-09-03 17:49:00,8912.4,Cash,Success,TXN-ZUD-018578-018578
18579,18579,2025-05-16 15:36:00,6015.45,Debit Card,Success,TXN-ZUD-018579-018579
18580,18580,2024-03-21 13:15:00,5334.32,UPI,Success,TXN-ZUD-018580-018580
18581,18581,2025-04-25 13:05:00,2954.07,UPI,Failed,TXN-ZUD-018581-018581
18582,18582,2024-08-11 19:30:00,3145.8,Debit Card,Success,TXN-ZUD-018582-018582
18583,18583,2025-05-24 13:17:00,1706.46,Debit Card,Success,TXN-ZUD-018583-018583
18584,18584,2025-05-22 18:00:00,2724.75,Cash,Success,TXN-ZUD-018584-018584
18585,18585,2024-04-30 14:16:00,990.15,UPI,Success,TXN-ZUD-018585-018585
18586,18586,2026-06-28 15:31:00,3043.95,Debit Card,Success,TXN-ZUD-018586-018586
18587,18587,2026-03-02 14:16:00,2238.6,UPI,Success,TXN-ZUD-018587-018587
18588,18588,2024-12-18 21:09:00,3144.75,UPI,Success,TXN-ZUD-018588-018588
18589,18589,2024-11-19 13:00:00,8070.3,Credit Card,Success,TXN-ZUD-018589-018589
18590,18590,2025-10-10 14:12:00,2041.2,UPI,Success,TXN-ZUD-018590-018590
18591,18591,2025-03-09 14:29:00,2831.85,Debit Card,Success,TXN-ZUD-018591-018591
18592,18592,2025-04-16 17:18:00,3297.0,UPI,Failed,TXN-ZUD-018592-018592
18593,18593,2025-12-11 22:00:00,3722.25,Cash,Success,TXN-ZUD-018593-018593
18594,18594,2026-05-13 20:47:00,3770.55,Debit Card,Success,TXN-ZUD-018594-018594
18595,18595,2025-11-30 22:15:00,1829.1,Cash,Success,TXN-ZUD-018595-018595
18596,18596,2026-03-01 16:19:00,5028.45,Debit Card,Success,TXN-ZUD-018596-018596
18597,18597,2024-03-06 22:58:00,3711.02,UPI,Success,TXN-ZUD-018597-018597
18598,18598,2024-06-27 20:33:00,1990.8,UPI,Success,TXN-ZUD-018598-018598
18599,18599,2025-02-14 16:52:00,2266.32,Debit Card,Success,TXN-ZUD-018599-018599
18600,18600,2025-05-26 15:28:00,3498.91,Credit Card,Failed,TXN-ZUD-018600-018600
18601,18601,2024-07-16 18:04:00,8393.91,Cash,Failed,TXN-ZUD-018601-018601
18602,18602,2024-01-11 16:54:00,10965.15,Cash,Success,TXN-ZUD-018602-018602
18603,18603,2026-06-24 20:44:00,2587.52,Cash,Success,TXN-ZUD-018603-018603
18604,18604,2025-01-18 20:39:00,2723.91,Debit Card,Failed,TXN-ZUD-018604-018604
18605,18605,2024-03-29 13:49:00,6685.45,Cash,Success,TXN-ZUD-018605-018605
18606,18606,2025-09-04 18:00:00,1111.01,Debit Card,Success,TXN-ZUD-018606-018606
18607,18607,2026-01-19 20:39:00,4410.11,Credit Card,Failed,TXN-ZUD-018607-018607
18608,18608,2024-11-27 13:37:00,4810.37,Cash,Success,TXN-ZUD-018608-018608
18609,18609,2024-02-13 10:24:00,3867.25,UPI,Success,TXN-ZUD-018609-018609
18610,18610,2025-12-08 22:02:00,8350.86,Credit Card,Failed,TXN-ZUD-018610-018610
18611,18611,2024-07-13 10:33:00,5096.18,UPI,Success,TXN-ZUD-018611-018611
18612,18612,2024-09-20 11:35:00,6286.56,UPI,Success,TXN-ZUD-018612-018612
18613,18613,2025-07-12 16:44:00,6559.88,Credit Card,Success,TXN-ZUD-018613-018613
18614,18614,2026-03-11 13:02:00,1227.55,Cash,Failed,TXN-ZUD-018614-018614
18615,18615,2026-01-07 20:13:00,3733.17,Cash,Failed,TXN-ZUD-018615-018615
18616,18616,2024-09-29 20:53:00,7900.2,UPI,Success,TXN-ZUD-018616-018616
18617,18617,2025-06-01 17:07:00,3789.03,UPI,Success,TXN-ZUD-018617-018617
18618,18618,2024-11-10 17:11:00,4507.97,UPI,Success,TXN-ZUD-018618-018618
18619,18619,2024-04-29 17:28:00,5049.76,UPI,Failed,TXN-ZUD-018619-018619
18620,18620,2026-05-20 10:00:00,4662.0,Credit Card,Failed,TXN-ZUD-018620-018620
18621,18621,2024-02-01 21:27:00,5321.51,Credit Card,Success,TXN-ZUD-018621-018621
18622,18622,2025-02-17 16:23:00,2827.65,Debit Card,Success,TXN-ZUD-018622-018622
18623,18623,2026-04-07 11:33:00,2933.91,Debit Card,Failed,TXN-ZUD-018623-018623
18624,18624,2025-07-11 22:16:00,10165.05,Debit Card,Failed,TXN-ZUD-018624-018624
18625,18625,2025-02-05 22:55:00,3665.55,Credit Card,Failed,TXN-ZUD-018625-018625
18626,18626,2025-12-23 19:30:00,4471.22,Debit Card,Success,TXN-ZUD-018626-018626
18627,18627,2025-07-07 18:21:00,5449.5,Debit Card,Success,TXN-ZUD-018627-018627
18628,18628,2026-02-02 16:54:00,7858.2,Debit Card,Failed,TXN-ZUD-018628-018628
18629,18629,2024-01-19 11:09:00,4916.41,Credit Card,Success,TXN-ZUD-018629-018629
18630,18630,2025-03-04 10:05:00,940.8,UPI,Failed,TXN-ZUD-018630-018630
18631,18631,2026-06-27 15:12:00,4403.7,Debit Card,Success,TXN-ZUD-018631-018631
18632,18632,2026-03-21 20:08:00,6342.31,Credit Card,Success,TXN-ZUD-018632-018632
18633,18633,2024-12-09 15:04:00,3299.1,UPI,Success,TXN-ZUD-018633-018633
18634,18634,2026-03-29 19:55:00,2304.75,Credit Card,Success,TXN-ZUD-018634-018634
18635,18635,2026-03-10 21:09:00,7358.72,UPI,Success,TXN-ZUD-018635-018635
18636,18636,2026-02-13 15:38:00,7076.06,Cash,Success,TXN-ZUD-018636-018636
18637,18637,2025-02-24 19:34:00,1727.46,Cash,Success,TXN-ZUD-018637-018637
18638,18638,2024-01-20 10:53:00,4734.66,Credit Card,Success,TXN-ZUD-018638-018638
18639,18639,2024-09-01 20:19:00,1148.7,UPI,Success,TXN-ZUD-018639-018639
18640,18640,2024-05-13 12:48:00,5988.47,UPI,Success,TXN-ZUD-018640-018640
18641,18641,2024-12-01 22:48:00,2734.52,Credit Card,Success,TXN-ZUD-018641-018641
18642,18642,2024-11-22 22:52:00,4335.45,UPI,Success,TXN-ZUD-018642-018642
18643,18643,2024-02-19 17:08:00,9226.98,Cash,Failed,TXN-ZUD-018643-018643
18644,18644,2025-10-10 22:19:00,2442.41,Credit Card,Success,TXN-ZUD-018644-018644
18645,18645,2024-12-24 20:24:00,1889.37,Credit Card,Success,TXN-ZUD-018645-018645
18646,18646,2024-05-30 12:04:00,4451.16,Cash,Success,TXN-ZUD-018646-018646
18647,18647,2024-07-26 19:53:00,4403.7,Credit Card,Success,TXN-ZUD-018647-018647
18648,18648,2025-07-26 15:14:00,847.45,UPI,Success,TXN-ZUD-018648-018648
18649,18649,2024-06-27 14:27:00,2366.18,Debit Card,Success,TXN-ZUD-018649-018649
18650,18650,2025-06-13 15:21:00,4762.27,Credit Card,Success,TXN-ZUD-018650-018650
18651,18651,2024-04-22 16:33:00,7465.71,UPI,Failed,TXN-ZUD-018651-018651
18652,18652,2025-09-10 16:00:00,5528.25,Credit Card,Success,TXN-ZUD-018652-018652
18653,18653,2024-06-23 18:01:00,13422.15,UPI,Success,TXN-ZUD-018653-018653
18654,18654,2024-07-13 12:54:00,5340.3,UPI,Success,TXN-ZUD-018654-018654
18655,18655,2024-01-27 11:23:00,7915.22,UPI,Success,TXN-ZUD-018655-018655
18656,18656,2024-07-29 18:36:00,4084.82,Debit Card,Success,TXN-ZUD-018656-018656
18657,18657,2025-07-20 11:10:00,3823.05,Cash,Success,TXN-ZUD-018657-018657
18658,18658,2024-08-23 16:30:00,7554.12,UPI,Success,TXN-ZUD-018658-018658
18659,18659,2026-02-26 22:40:00,1769.36,Debit Card,Failed,TXN-ZUD-018659-018659
18660,18660,2024-07-03 19:09:00,6518.61,UPI,Success,TXN-ZUD-018660-018660
18661,18661,2025-08-29 10:55:00,6709.5,UPI,Success,TXN-ZUD-018661-018661
18662,18662,2024-05-26 21:51:00,3145.8,Credit Card,Success,TXN-ZUD-018662-018662
18663,18663,2026-06-30 14:23:00,1466.85,UPI,Failed,TXN-ZUD-018663-018663
18664,18664,2024-04-11 17:52:00,7320.18,UPI,Success,TXN-ZUD-018664-018664
18665,18665,2025-04-27 10:31:00,1100.4,UPI,Success,TXN-ZUD-018665-018665
18666,18666,2025-08-26 15:23:00,3039.75,UPI,Success,TXN-ZUD-018666-018666
18667,18667,2026-03-08 19:46:00,1229.87,UPI,Failed,TXN-ZUD-018667-018667
18668,18668,2026-02-05 12:58:00,6097.77,UPI,Success,TXN-ZUD-018668-018668
18669,18669,2024-06-12 11:08:00,3924.9,Cash,Success,TXN-ZUD-018669-018669
18670,18670,2026-01-28 10:38:00,5976.6,UPI,Success,TXN-ZUD-018670-018670
18671,18671,2026-01-28 13:55:00,1255.8,UPI,Success,TXN-ZUD-018671-018671
18672,18672,2026-03-26 13:03:00,1463.7,Credit Card,Success,TXN-ZUD-018672-018672
18673,18673,2024-02-27 19:09:00,7798.45,Debit Card,Success,TXN-ZUD-018673-018673
18674,18674,2025-01-10 19:01:00,6899.02,Credit Card,Success,TXN-ZUD-018674-018674
18675,18675,2026-03-25 12:00:00,10904.25,UPI,Success,TXN-ZUD-018675-018675
18676,18676,2024-11-13 22:00:00,5869.5,UPI,Success,TXN-ZUD-018676-018676
18677,18677,2026-04-09 17:10:00,3951.46,UPI,Failed,TXN-ZUD-018677-018677
18678,18678,2025-05-30 11:55:00,5698.35,UPI,Success,TXN-ZUD-018678-018678
18679,18679,2025-10-10 17:35:00,5826.66,Credit Card,Success,TXN-ZUD-018679-018679
18680,18680,2024-07-28 15:36:00,1654.07,UPI,Success,TXN-ZUD-018680-018680
18681,18681,2024-09-14 14:16:00,6915.3,UPI,Failed,TXN-ZUD-018681-018681
18682,18682,2024-01-14 22:35:00,8517.71,UPI,Success,TXN-ZUD-018682-018682
18683,18683,2026-05-10 11:22:00,5897.95,UPI,Failed,TXN-ZUD-018683-018683
18684,18684,2024-06-27 13:24:00,6099.34,Credit Card,Success,TXN-ZUD-018684-018684
18685,18685,2024-09-16 14:00:00,837.9,Debit Card,Success,TXN-ZUD-018685-018685
18686,18686,2024-01-09 21:58:00,3668.7,Cash,Success,TXN-ZUD-018686-018686
18687,18687,2025-06-22 10:00:00,3654.21,UPI,Success,TXN-ZUD-018687-018687
18688,18688,2025-04-27 14:16:00,1467.9,Cash,Success,TXN-ZUD-018688-018688
18689,18689,2025-01-21 14:00:00,1095.57,UPI,Success,TXN-ZUD-018689-018689
18690,18690,2024-08-01 10:09:00,4507.65,Cash,Success,TXN-ZUD-018690-018690
18691,18691,2025-08-09 13:19:00,1013.57,UPI,Success,TXN-ZUD-018691-018691
18692,18692,2024-08-12 19:44:00,4534.11,Credit Card,Success,TXN-ZUD-018692-018692
18693,18693,2024-09-07 19:16:00,1728.3,UPI,Failed,TXN-ZUD-018693-018693
18694,18694,2024-09-03 14:40:00,6126.96,UPI,Success,TXN-ZUD-018694-018694
18695,18695,2026-02-25 22:59:00,3835.65,Credit Card,Success,TXN-ZUD-018695-018695
18696,18696,2025-07-08 15:55:00,1570.8,Debit Card,Success,TXN-ZUD-018696-018696
18697,18697,2026-06-12 16:37:00,3955.66,Debit Card,Success,TXN-ZUD-018697-018697
18698,18698,2024-06-23 12:00:00,4747.36,Debit Card,Success,TXN-ZUD-018698-018698
18699,18699,2024-04-20 10:19:00,1411.2,Cash,Success,TXN-ZUD-018699-018699
18700,18700,2025-02-12 21:20:00,2460.15,UPI,Success,TXN-ZUD-018700-018700
18701,18701,2024-09-21 17:13:00,7235.55,UPI,Success,TXN-ZUD-018701-018701
18702,18702,2026-06-29 14:17:00,3604.86,UPI,Success,TXN-ZUD-018702-018702
18703,18703,2025-10-20 11:40:00,2737.98,Debit Card,Failed,TXN-ZUD-018703-018703
18704,18704,2026-02-06 18:35:00,2671.2,UPI,Success,TXN-ZUD-018704-018704
18705,18705,2025-03-27 12:36:00,1810.62,Debit Card,Success,TXN-ZUD-018705-018705
18706,18706,2026-06-18 15:01:00,689.85,UPI,Success,TXN-ZUD-018706-018706
18707,18707,2025-09-14 12:48:00,2325.86,Credit Card,Success,TXN-ZUD-018707-018707
18708,18708,2026-02-06 22:34:00,4718.7,UPI,Success,TXN-ZUD-018708-018708
18709,18709,2026-05-06 10:00:00,3417.12,Credit Card,Success,TXN-ZUD-018709-018709
18710,18710,2025-11-03 17:28:00,3930.46,Credit Card,Success,TXN-ZUD-018710-018710
18711,18711,2025-05-09 11:50:00,6708.45,Credit Card,Success,TXN-ZUD-018711-018711
18712,18712,2025-02-16 21:38:00,2073.01,UPI,Failed,TXN-ZUD-018712-018712
18713,18713,2025-06-20 11:31:00,5414.01,Credit Card,Success,TXN-ZUD-018713-018713
18714,18714,2026-04-22 16:23:00,3301.51,UPI,Success,TXN-ZUD-018714-018714
18715,18715,2025-02-24 10:30:00,6929.06,Cash,Success,TXN-ZUD-018715-018715
18716,18716,2025-08-07 12:46:00,7200.27,Credit Card,Failed,TXN-ZUD-018716-018716
18717,18717,2025-12-21 18:23:00,8751.96,Credit Card,Success,TXN-ZUD-018717-018717
18718,18718,2025-11-13 12:33:00,2724.75,Cash,Success,TXN-ZUD-018718-018718
18719,18719,2026-04-17 18:07:00,4598.26,Debit Card,Failed,TXN-ZUD-018719-018719
18720,18720,2024-12-27 10:59:00,1780.8,UPI,Success,TXN-ZUD-018720-018720
18721,18721,2026-03-28 19:00:00,4534.95,Cash,Success,TXN-ZUD-018721-018721
18722,18722,2024-12-13 18:13:00,6496.66,UPI,Failed,TXN-ZUD-018722-018722
18723,18723,2024-01-23 21:22:00,3772.65,UPI,Success,TXN-ZUD-018723-018723
18724,18724,2024-07-18 20:12:00,2671.2,Cash,Success,TXN-ZUD-018724-018724
18725,18725,2024-06-17 10:50:00,6181.35,Cash,Success,TXN-ZUD-018725-018725
18726,18726,2025-05-30 14:03:00,6146.81,UPI,Failed,TXN-ZUD-018726-018726
18727,18727,2025-10-05 20:56:00,9057.61,Cash,Success,TXN-ZUD-018727-018727
18728,18728,2025-07-27 15:50:00,2931.6,Debit Card,Success,TXN-ZUD-018728-018728
18729,18729,2026-01-27 11:36:00,4379.13,Cash,Success,TXN-ZUD-018729-018729
18730,18730,2025-01-23 15:47:00,5815.11,UPI,Success,TXN-ZUD-018730-018730
18731,18731,2026-06-27 12:55:00,4559.41,UPI,Success,TXN-ZUD-018731-018731
18732,18732,2024-12-26 16:45:00,2043.3,Cash,Success,TXN-ZUD-018732-018732
18733,18733,2024-10-14 21:09:00,7830.37,UPI,Success,TXN-ZUD-018733-018733
18734,18734,2024-01-16 19:43:00,3352.65,UPI,Success,TXN-ZUD-018734-018734
18735,18735,2025-11-21 15:23:00,1097.25,Debit Card,Success,TXN-ZUD-018735-018735
18736,18736,2025-10-20 15:52:00,3874.5,UPI,Success,TXN-ZUD-018736-018736
18737,18737,2025-03-08 20:51:00,3796.06,UPI,Success,TXN-ZUD-018737-018737
18738,18738,2026-06-09 17:11:00,7137.27,Credit Card,Failed,TXN-ZUD-018738-018738
18739,18739,2025-12-23 19:07:00,6601.35,UPI,Success,TXN-ZUD-018739-018739
18740,18740,2026-04-16 13:24:00,2409.75,Cash,Success,TXN-ZUD-018740-018740
18741,18741,2024-03-14 10:58:00,2831.85,Credit Card,Success,TXN-ZUD-018741-018741
18742,18742,2024-02-19 10:13:00,3811.92,UPI,Success,TXN-ZUD-018742-018742
18743,18743,2024-10-07 10:00:00,7393.37,Credit Card,Success,TXN-ZUD-018743-018743
18744,18744,2024-01-14 15:00:00,1726.2,Debit Card,Success,TXN-ZUD-018744-018744
18745,18745,2026-05-11 17:03:00,2106.41,Debit Card,Success,TXN-ZUD-018745-018745
18746,18746,2025-10-10 15:22:00,4067.07,Credit Card,Success,TXN-ZUD-018746-018746
18747,18747,2025-03-22 13:52:00,6444.38,Debit Card,Failed,TXN-ZUD-018747-018747
18748,18748,2025-08-08 20:00:00,2958.48,UPI,Success,TXN-ZUD-018748-018748
18749,18749,2024-06-10 12:03:00,3834.81,UPI,Success,TXN-ZUD-018749-018749
18750,18750,2024-07-29 13:14:00,3202.61,Cash,Success,TXN-ZUD-018750-018750
18751,18751,2025-09-20 13:00:00,5554.81,UPI,Success,TXN-ZUD-018751-018751
18752,18752,2026-01-16 10:03:00,3705.76,UPI,Success,TXN-ZUD-018752-018752
18753,18753,2026-01-29 16:00:00,2515.8,UPI,Success,TXN-ZUD-018753-018753
18754,18754,2025-01-05 22:41:00,8846.57,UPI,Success,TXN-ZUD-018754-018754
18755,18755,2026-06-21 17:07:00,5869.5,UPI,Success,TXN-ZUD-018755-018755
18756,18756,2025-04-10 20:27:00,5632.73,Debit Card,Failed,TXN-ZUD-018756-018756
18757,18757,2024-07-11 14:23:00,3939.91,Cash,Failed,TXN-ZUD-018757-018757
18758,18758,2025-12-06 10:51:00,4204.73,UPI,Success,TXN-ZUD-018758-018758
18759,18759,2025-12-18 20:00:00,4606.35,Credit Card,Success,TXN-ZUD-018759-018759
18760,18760,2024-11-27 10:00:00,6648.6,UPI,Success,TXN-ZUD-018760-018760
18761,18761,2024-07-07 16:33:00,8595.3,UPI,Failed,TXN-ZUD-018761-018761
18762,18762,2024-07-23 15:36:00,3564.75,UPI,Success,TXN-ZUD-018762-018762
18763,18763,2026-06-26 10:32:00,3875.55,Debit Card,Success,TXN-ZUD-018763-018763
18764,18764,2026-04-26 17:32:00,5343.45,Credit Card,Success,TXN-ZUD-018764-018764
18765,18765,2025-07-06 19:24:00,5294.41,UPI,Failed,TXN-ZUD-018765-018765
18766,18766,2024-07-18 13:28:00,1782.9,UPI,Success,TXN-ZUD-018766-018766
18767,18767,2024-06-11 15:27:00,5368.75,Debit Card,Success,TXN-ZUD-018767-018767
18768,18768,2024-01-10 15:30:00,6596.62,Credit Card,Success,TXN-ZUD-018768-018768
18769,18769,2024-12-27 16:29:00,3237.57,UPI,Success,TXN-ZUD-018769-018769
18770,18770,2024-07-09 11:00:00,3126.16,Cash,Success,TXN-ZUD-018770-018770
18771,18771,2026-04-03 16:26:00,4133.85,Debit Card,Success,TXN-ZUD-018771-018771
18772,18772,2025-02-01 19:11:00,8836.06,Credit Card,Success,TXN-ZUD-018772-018772
18773,18773,2026-05-31 13:00:00,4847.85,Cash,Success,TXN-ZUD-018773-018773
18774,18774,2024-10-14 12:03:00,5339.25,Credit Card,Success,TXN-ZUD-018774-018774
18775,18775,2024-02-02 20:56:00,5437.11,UPI,Failed,TXN-ZUD-018775-018775
18776,18776,2024-09-23 15:00:00,2304.75,UPI,Success,TXN-ZUD-018776-018776
18777,18777,2024-11-24 21:06:00,5182.17,Debit Card,Success,TXN-ZUD-018777-018777
18778,18778,2024-01-21 21:02:00,3741.78,UPI,Success,TXN-ZUD-018778-018778
18779,18779,2025-04-02 15:09:00,2567.25,Debit Card,Success,TXN-ZUD-018779-018779
18780,18780,2026-01-24 17:00:00,8647.8,UPI,Success,TXN-ZUD-018780-018780
18781,18781,2025-04-05 21:36:00,2249.1,Cash,Success,TXN-ZUD-018781-018781
18782,18782,2024-07-08 14:34:00,2933.7,Cash,Success,TXN-ZUD-018782-018782
18783,18783,2025-12-24 11:29:00,4928.7,UPI,Success,TXN-ZUD-018783-018783
18784,18784,2024-10-14 16:38:00,3033.45,Cash,Success,TXN-ZUD-018784-018784
18785,18785,2026-01-10 19:57:00,8552.56,UPI,Success,TXN-ZUD-018785-018785
18786,18786,2024-02-20 12:24:00,1853.46,Credit Card,Success,TXN-ZUD-018786-018786
18787,18787,2024-06-10 14:30:00,6393.66,Debit Card,Success,TXN-ZUD-018787-018787
18788,18788,2025-12-19 14:00:00,2882.25,UPI,Success,TXN-ZUD-018788-018788
18789,18789,2024-12-22 21:07:00,10012.8,UPI,Success,TXN-ZUD-018789-018789
18790,18790,2024-04-02 10:15:00,2577.01,Credit Card,Success,TXN-ZUD-018790-018790
18791,18791,2025-08-25 11:32:00,4612.65,Debit Card,Success,TXN-ZUD-018791-018791
18792,18792,2025-06-22 19:50:00,4262.05,Cash,Success,TXN-ZUD-018792-018792
18793,18793,2025-06-22 13:48:00,4617.06,Cash,Success,TXN-ZUD-018793-018793
18794,18794,2026-01-28 17:59:00,8387.4,UPI,Success,TXN-ZUD-018794-018794
18795,18795,2025-07-22 16:24:00,2093.91,Credit Card,Success,TXN-ZUD-018795-018795
18796,18796,2025-05-06 15:00:00,6498.45,UPI,Failed,TXN-ZUD-018796-018796
18797,18797,2026-04-28 16:16:00,7220.11,Cash,Success,TXN-ZUD-018797-018797
18798,18798,2024-08-26 18:17:00,3726.45,UPI,Success,TXN-ZUD-018798-018798
18799,18799,2024-08-08 15:39:00,6242.57,Credit Card,Success,TXN-ZUD-018799-018799
18800,18800,2026-06-28 20:41:00,5280.66,UPI,Success,TXN-ZUD-018800-018800
18801,18801,2026-06-11 12:57:00,3880.8,UPI,Success,TXN-ZUD-018801-018801
18802,18802,2024-08-31 21:36:00,4219.01,UPI,Success,TXN-ZUD-018802-018802
18803,18803,2024-05-10 16:40:00,1338.96,UPI,Success,TXN-ZUD-018803-018803
18804,18804,2026-03-23 12:20:00,2743.86,UPI,Success,TXN-ZUD-018804-018804
18805,18805,2024-03-01 20:52:00,8119.97,UPI,Failed,TXN-ZUD-018805-018805
18806,18806,2024-09-16 11:59:00,2357.25,UPI,Success,TXN-ZUD-018806-018806
18807,18807,2025-03-21 21:56:00,5248.32,Debit Card,Success,TXN-ZUD-018807-018807
18808,18808,2026-02-12 22:38:00,10833.17,Debit Card,Success,TXN-ZUD-018808-018808
18809,18809,2024-11-18 18:56:00,4348.05,Cash,Success,TXN-ZUD-018809-018809
18810,18810,2025-11-29 13:36:00,6473.57,Cash,Success,TXN-ZUD-018810-018810
18811,18811,2024-06-25 14:32:00,8478.75,UPI,Success,TXN-ZUD-018811-018811
18812,18812,2025-08-13 16:26:00,5366.76,UPI,Failed,TXN-ZUD-018812-018812
18813,18813,2024-03-30 18:32:00,4580.83,UPI,Success,TXN-ZUD-018813-018813
18814,18814,2024-11-30 22:18:00,5342.92,UPI,Failed,TXN-ZUD-018814-018814
18815,18815,2026-01-06 18:06:00,3730.86,Cash,Success,TXN-ZUD-018815-018815
18816,18816,2026-05-10 13:00:00,2054.95,Cash,Success,TXN-ZUD-018816-018816
18817,18817,2024-03-18 11:01:00,1254.96,Credit Card,Success,TXN-ZUD-018817-018817
18818,18818,2025-07-08 11:21:00,2640.01,UPI,Success,TXN-ZUD-018818-018818
