OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,CostPrice,Discount,Tax,LineTotal,LineProfit
78815,17407,603,3,249.0,134.05,0.0,5.0,784.35,344.85
78816,17408,1430,1,199.0,84.18,0.0,5.0,208.95,114.82
78817,17408,1127,3,99.0,44.57,0.0,5.0,311.85,163.29
78818,17408,1564,2,499.0,205.47,10.0,5.0,943.11,487.26
78819,17408,1354,2,299.0,126.04,10.0,5.0,565.11,286.12
78820,17408,124,3,199.0,98.64,10.0,5.0,564.17,241.38
78821,17409,239,2,199.0,103.62,0.0,5.0,417.9,190.76
78822,17409,1330,2,249.0,133.53,0.0,5.0,522.9,230.94
78823,17409,863,2,249.0,123.03,0.0,5.0,522.9,251.94
78824,17409,1801,3,249.0,128.09,0.0,5.0,784.35,362.73
78825,17409,1348,1,299.0,131.08,10.0,5.0,282.56,138.02
78826,17410,1097,2,299.0,158.26,0.0,5.0,627.9,281.48
78827,17410,418,3,699.0,289.62,10.0,5.0,1981.66,1018.44
78828,17411,1315,1,599.0,279.08,0.0,5.0,628.95,319.92
78829,17411,1316,3,299.0,128.1,0.0,5.0,941.85,512.7
78830,17411,1891,2,149.0,70.25,0.0,5.0,312.9,157.5
78831,17411,1919,3,899.0,383.64,0.0,5.0,2831.85,1546.08
78832,17411,335,3,199.0,87.84,0.0,5.0,626.85,333.48
78833,17412,1431,1,149.0,63.41,10.0,5.0,140.81,70.69
78834,17412,391,1,99.0,50.77,0.0,5.0,103.95,48.23
78835,17412,1439,2,249.0,103.6,0.0,5.0,522.9,290.8
78836,17413,1174,3,299.0,163.43,0.0,5.0,941.85,406.71
78837,17413,245,3,799.0,379.38,10.0,5.0,2265.16,1019.16
78838,17413,1472,2,799.0,397.16,0.0,5.0,1677.9,803.68
78839,17413,1681,2,799.0,326.97,0.0,5.0,1677.9,944.06
78840,17413,1569,1,299.0,149.2,0.0,5.0,313.95,149.8
78841,17414,413,3,299.0,136.12,0.0,5.0,941.85,488.64
78842,17414,485,2,399.0,175.7,0.0,5.0,837.9,446.6
78843,17414,1293,3,699.0,382.3,0.0,5.0,2201.85,950.1
78844,17414,1788,1,399.0,193.77,0.0,5.0,418.95,205.23
78845,17415,355,2,699.0,321.08,0.0,5.0,1467.9,755.84
78846,17415,730,2,199.0,107.78,0.0,5.0,417.9,182.44
78847,17415,1786,2,499.0,251.02,0.0,5.0,1047.9,495.96
78848,17415,1327,1,199.0,89.63,0.0,5.0,208.95,109.37
78849,17415,1507,3,699.0,323.91,0.0,5.0,2201.85,1125.27
78850,17415,1426,3,999.0,520.36,0.0,5.0,3146.85,1435.92
78851,17416,853,2,199.0,101.55,10.0,5.0,376.11,155.1
78852,17416,1873,1,499.0,257.13,0.0,5.0,523.95,241.87
78853,17416,1403,2,799.0,324.71,0.0,5.0,1677.9,948.58
78854,17417,302,3,599.0,247.91,0.0,5.0,1886.85,1053.27
78855,17417,1199,1,199.0,92.01,0.0,5.0,208.95,106.99
78856,17417,1917,3,399.0,169.98,10.0,5.0,1131.16,567.36
78857,17417,1834,3,499.0,209.2,0.0,5.0,1571.85,869.4
78858,17417,165,1,199.0,89.78,0.0,5.0,208.95,109.22
78859,17417,1394,2,899.0,429.22,10.0,5.0,1699.11,759.76
78860,17418,200,3,499.0,269.25,0.0,5.0,1571.85,689.25
78861,17418,1597,2,99.0,52.61,0.0,5.0,207.9,92.78
78862,17418,1676,1,299.0,158.84,0.0,5.0,313.95,140.16
78863,17418,626,2,899.0,369.36,0.0,5.0,1887.9,1059.28
78864,17419,539,1,799.0,360.1,0.0,5.0,838.95,438.9
78865,17419,1552,3,79.0,32.02,0.0,5.0,248.85,140.94
78866,17419,1759,1,699.0,348.44,0.0,5.0,733.95,350.56
78867,17419,1065,1,99.0,51.51,0.0,5.0,103.95,47.49
78868,17419,316,2,149.0,59.98,0.0,5.0,312.9,178.04
78869,17419,1081,1,149.0,74.73,10.0,5.0,140.81,59.37
78870,17419,1779,3,199.0,85.49,0.0,5.0,626.85,340.53
78871,17420,1556,3,599.0,250.2,10.0,5.0,1698.16,866.7
78872,17420,1624,1,699.0,381.24,0.0,5.0,733.95,317.76
78873,17420,63,3,399.0,218.3,0.0,5.0,1256.85,542.1
78874,17420,4,3,149.0,79.06,0.0,5.0,469.35,209.82
78875,17420,1305,3,899.0,460.69,0.0,5.0,2831.85,1314.93
78876,17420,1430,3,199.0,84.18,10.0,5.0,564.17,284.76
78877,17420,380,2,499.0,261.6,0.0,5.0,1047.9,474.8
78878,17421,1297,3,499.0,200.31,0.0,5.0,1571.85,896.07
78879,17421,483,3,149.0,63.25,0.0,5.0,469.35,257.25
78880,17421,649,3,899.0,425.34,0.0,5.0,2831.85,1420.98
78881,17422,62,1,699.0,330.52,0.0,5.0,733.95,368.48
78882,17422,422,1,249.0,112.98,0.0,5.0,261.45,136.02
78883,17422,1849,1,149.0,71.66,0.0,5.0,156.45,77.34
78884,17422,799,3,199.0,99.38,0.0,5.0,626.85,298.86
78885,17422,1814,3,249.0,134.16,0.0,5.0,784.35,344.52
78886,17422,1101,3,599.0,252.4,0.0,5.0,1886.85,1039.8
78887,17423,262,1,799.0,415.92,0.0,5.0,838.95,383.08
78888,17423,780,2,899.0,401.45,0.0,5.0,1887.9,995.1
78889,17423,1152,1,79.0,33.31,0.0,5.0,82.95,45.69
78890,17424,519,1,299.0,152.72,0.0,5.0,313.95,146.28
78891,17424,990,3,399.0,174.74,0.0,5.0,1256.85,672.78
78892,17424,67,1,249.0,128.78,0.0,5.0,261.45,120.22
78893,17424,774,1,249.0,110.78,0.0,5.0,261.45,138.22
78894,17424,75,1,799.0,351.97,10.0,5.0,755.06,367.13
78895,17425,576,3,899.0,428.72,0.0,5.0,2831.85,1410.84
78896,17425,1695,3,499.0,252.09,0.0,5.0,1571.85,740.73
78897,17425,1486,1,499.0,252.43,0.0,5.0,523.95,246.57
78898,17425,163,3,499.0,256.67,0.0,5.0,1571.85,726.99
78899,17425,1457,3,249.0,121.04,0.0,5.0,784.35,383.88
78900,17425,1649,1,899.0,434.42,0.0,5.0,943.95,464.58
78901,17425,1181,1,399.0,189.67,0.0,5.0,418.95,209.33
78902,17426,657,3,799.0,353.66,0.0,5.0,2516.85,1336.02
78903,17426,1619,3,599.0,256.41,0.0,5.0,1886.85,1027.77
78904,17426,668,1,799.0,393.63,0.0,5.0,838.95,405.37
78905,17426,208,1,899.0,432.97,0.0,5.0,943.95,466.03
78906,17426,1809,2,79.0,40.69,0.0,5.0,165.9,76.62
78907,17426,911,3,299.0,151.71,0.0,5.0,941.85,441.87
78908,17426,1785,3,199.0,84.94,10.0,5.0,564.17,282.48
78909,17427,1718,1,299.0,134.72,0.0,5.0,313.95,164.28
78910,17427,373,2,499.0,244.27,0.0,5.0,1047.9,509.46
78911,17427,761,2,999.0,485.36,0.0,5.0,2097.9,1027.28
78912,17427,415,2,299.0,162.25,0.0,5.0,627.9,273.5
78913,17428,925,2,399.0,171.2,0.0,5.0,837.9,455.6
78914,17428,1142,1,399.0,197.94,0.0,5.0,418.95,201.06
78915,17428,1749,3,249.0,135.15,0.0,5.0,784.35,341.55
78916,17428,1351,3,799.0,406.65,10.0,5.0,2265.16,937.35
78917,17428,203,1,999.0,400.39,0.0,5.0,1048.95,598.61
78918,17428,902,1,399.0,201.92,0.0,5.0,418.95,197.08
78919,17428,616,2,699.0,362.02,0.0,5.0,1467.9,673.96
78920,17429,965,2,899.0,403.58,0.0,5.0,1887.9,990.84
78921,17429,306,3,699.0,328.49,10.0,5.0,1981.66,901.83
78922,17429,1977,2,249.0,106.53,0.0,5.0,522.9,284.94
78923,17429,322,2,999.0,470.85,0.0,5.0,2097.9,1056.3
78924,17429,1790,3,299.0,131.68,0.0,5.0,941.85,501.96
78925,17429,1534,2,299.0,121.62,0.0,5.0,627.9,354.76
78926,17430,418,2,699.0,289.62,0.0,5.0,1467.9,818.76
78927,17430,346,3,249.0,103.68,0.0,5.0,784.35,435.96
78928,17430,1282,2,399.0,177.47,0.0,5.0,837.9,443.06
78929,17430,1076,2,149.0,60.67,0.0,5.0,312.9,176.66
78930,17430,1358,3,249.0,107.16,0.0,5.0,784.35,425.52
78931,17431,941,2,299.0,146.03,0.0,5.0,627.9,305.94
78932,17431,345,2,249.0,134.09,0.0,5.0,522.9,229.82
78933,17431,70,2,999.0,403.45,0.0,5.0,2097.9,1191.1
78934,17431,1922,2,599.0,328.05,10.0,5.0,1132.11,422.1
78935,17431,379,2,599.0,315.98,0.0,5.0,1257.9,566.04
78936,17431,347,3,299.0,144.86,0.0,5.0,941.85,462.42
78937,17432,233,2,699.0,332.33,0.0,5.0,1467.9,733.34
78938,17432,381,3,199.0,80.97,0.0,5.0,626.85,354.09
78939,17432,356,2,199.0,100.64,0.0,5.0,417.9,196.72
78940,17432,1966,1,399.0,190.33,10.0,5.0,377.06,168.77
78941,17432,1449,3,599.0,308.47,10.0,5.0,1698.16,691.89
78942,17432,455,1,699.0,378.35,0.0,5.0,733.95,320.65
78943,17433,938,3,599.0,271.25,10.0,5.0,1698.16,803.55
78944,17433,795,2,699.0,290.39,0.0,5.0,1467.9,817.22
78945,17433,977,1,699.0,313.01,0.0,5.0,733.95,385.99
78946,17433,1450,3,799.0,370.38,0.0,5.0,2516.85,1285.86
78947,17434,1287,1,899.0,393.98,0.0,5.0,943.95,505.02
78948,17434,813,2,199.0,96.85,10.0,5.0,376.11,164.5
78949,17434,1138,3,499.0,246.07,0.0,5.0,1571.85,758.79
78950,17434,856,1,999.0,432.65,0.0,5.0,1048.95,566.35
78951,17434,1152,2,79.0,33.31,10.0,5.0,149.31,75.58
78952,17435,1423,2,699.0,319.61,0.0,5.0,1467.9,758.78
78953,17435,952,3,499.0,236.23,0.0,5.0,1571.85,788.31
78954,17436,401,2,199.0,86.9,0.0,5.0,417.9,224.2
78955,17436,625,3,299.0,161.3,0.0,5.0,941.85,413.1
78956,17436,1688,1,499.0,210.11,0.0,5.0,523.95,288.89
78957,17436,1704,3,249.0,106.49,0.0,5.0,784.35,427.53
78958,17436,399,1,999.0,422.48,0.0,5.0,1048.95,576.52
78959,17436,1910,2,199.0,108.27,0.0,5.0,417.9,181.46
78960,17437,1636,3,699.0,348.31,0.0,5.0,2201.85,1052.07
78961,17437,292,1,799.0,400.32,0.0,5.0,838.95,398.68
78962,17437,549,2,149.0,60.16,0.0,5.0,312.9,177.68
78963,17437,1485,2,399.0,203.53,0.0,5.0,837.9,390.94
78964,17437,1107,3,299.0,156.05,10.0,5.0,847.67,339.15
78965,17437,1165,1,399.0,179.58,10.0,5.0,377.06,179.52
78966,17438,514,3,149.0,78.18,0.0,5.0,469.35,212.46
78967,17438,590,2,199.0,86.13,0.0,5.0,417.9,225.74
78968,17438,1842,1,499.0,220.51,10.0,5.0,471.56,228.59
78969,17438,1646,1,99.0,40.48,0.0,5.0,103.95,58.52
78970,17438,410,1,899.0,450.4,0.0,5.0,943.95,448.6
78971,17438,215,2,249.0,109.8,0.0,5.0,522.9,278.4
78972,17438,720,1,999.0,538.47,10.0,5.0,944.06,360.63
78973,17439,1822,3,799.0,350.2,0.0,5.0,2516.85,1346.4
78974,17439,450,1,199.0,87.52,0.0,5.0,208.95,111.48
78975,17439,964,3,249.0,133.6,0.0,5.0,784.35,346.2
78976,17439,578,2,149.0,74.61,10.0,5.0,281.61,118.98
78977,17440,986,2,599.0,306.84,10.0,5.0,1132.11,464.52
78978,17440,1137,3,399.0,213.73,0.0,5.0,1256.85,555.81
78979,17440,673,2,899.0,423.0,0.0,5.0,1887.9,952.0
78980,17441,1572,2,899.0,374.33,0.0,5.0,1887.9,1049.34
78981,17441,1014,2,899.0,462.3,0.0,5.0,1887.9,873.4
78982,17442,287,2,79.0,38.22,0.0,5.0,165.9,81.56
78983,17442,312,2,599.0,256.14,0.0,5.0,1257.9,685.72
78984,17442,1836,2,699.0,309.2,0.0,5.0,1467.9,779.6
78985,17443,1138,1,499.0,246.07,0.0,5.0,523.95,252.93
78986,17443,941,1,299.0,146.03,0.0,5.0,313.95,152.97
78987,17443,1788,3,399.0,193.77,0.0,5.0,1256.85,615.69
78988,17443,794,3,599.0,282.61,10.0,5.0,1698.16,769.47
78989,17443,1447,1,299.0,144.33,0.0,5.0,313.95,154.67
78990,17444,472,2,899.0,478.29,0.0,5.0,1887.9,841.42
78991,17444,695,1,599.0,266.91,0.0,5.0,628.95,332.09
78992,17444,1832,2,79.0,35.73,0.0,5.0,165.9,86.54
78993,17444,918,3,399.0,203.88,10.0,5.0,1131.16,465.66
78994,17444,1779,2,199.0,85.49,0.0,5.0,417.9,227.02
78995,17445,1463,2,899.0,401.83,0.0,5.0,1887.9,994.34
78996,17445,1145,3,79.0,39.17,0.0,5.0,248.85,119.49
78997,17445,207,2,399.0,193.75,0.0,5.0,837.9,410.5
78998,17446,733,3,199.0,99.08,0.0,5.0,626.85,299.76
78999,17446,1366,2,299.0,149.28,10.0,5.0,565.11,239.64
79000,17447,299,2,599.0,276.28,0.0,5.0,1257.9,645.44
79001,17447,1565,1,99.0,41.42,0.0,5.0,103.95,57.58
79002,17447,1909,3,199.0,107.78,0.0,5.0,626.85,273.66
79003,17447,1117,2,399.0,186.21,10.0,5.0,754.11,345.78
79004,17447,159,2,899.0,483.1,0.0,5.0,1887.9,831.8
79005,17447,124,1,199.0,98.64,0.0,5.0,208.95,100.36
79006,17448,698,2,79.0,33.58,0.0,5.0,165.9,90.84
79007,17448,1987,2,499.0,244.92,0.0,5.0,1047.9,508.16
79008,17448,964,2,249.0,133.6,0.0,5.0,522.9,230.8
79009,17449,1283,3,899.0,481.59,0.0,5.0,2831.85,1252.23
79010,17449,1116,2,199.0,104.3,0.0,5.0,417.9,189.4
79011,17449,738,3,999.0,439.59,0.0,5.0,3146.85,1678.23
79012,17449,1710,2,399.0,189.52,0.0,5.0,837.9,418.96
79013,17449,868,3,299.0,126.69,0.0,5.0,941.85,516.93
79014,17449,1348,3,299.0,131.08,10.0,5.0,847.67,414.06
79015,17450,1851,1,999.0,463.14,0.0,5.0,1048.95,535.86
79016,17450,1950,2,199.0,88.56,0.0,5.0,417.9,220.88
79017,17451,1535,1,799.0,358.39,0.0,5.0,838.95,440.61
79018,17451,1140,2,199.0,93.62,0.0,5.0,417.9,210.76
79019,17451,178,3,249.0,106.22,0.0,5.0,784.35,428.34
79020,17451,1898,3,599.0,311.92,0.0,5.0,1886.85,861.24
79021,17451,662,2,299.0,119.6,0.0,5.0,627.9,358.8
79022,17451,1149,1,499.0,212.65,0.0,5.0,523.95,286.35
79023,17451,705,3,599.0,253.63,0.0,5.0,1886.85,1036.11
79024,17452,892,2,249.0,114.19,0.0,5.0,522.9,269.62
79025,17452,1259,1,699.0,349.19,0.0,5.0,733.95,349.81
79026,17453,365,1,299.0,141.65,0.0,5.0,313.95,157.35
79027,17453,1798,3,149.0,61.87,0.0,5.0,469.35,261.39
79028,17453,968,2,599.0,254.57,0.0,5.0,1257.9,688.86
79029,17453,1269,3,399.0,167.83,0.0,5.0,1256.85,693.51
79030,17453,1189,2,249.0,107.35,0.0,5.0,522.9,283.3
79031,17453,1685,2,99.0,50.43,0.0,5.0,207.9,97.14
79032,17454,35,2,199.0,99.96,0.0,5.0,417.9,198.08
79033,17454,1544,3,79.0,38.34,10.0,5.0,223.97,98.28
79034,17454,1393,1,799.0,329.04,0.0,5.0,838.95,469.96
79035,17454,995,2,299.0,146.6,10.0,5.0,565.11,245.0
79036,17455,1860,3,599.0,319.67,0.0,5.0,1886.85,837.99
79037,17455,890,1,249.0,116.5,0.0,5.0,261.45,132.5
79038,17455,1993,2,499.0,224.85,0.0,5.0,1047.9,548.3
79039,17455,1926,2,199.0,98.3,0.0,5.0,417.9,201.4
79040,17455,1355,2,399.0,203.1,0.0,5.0,837.9,391.8
79041,17455,183,2,999.0,470.87,0.0,5.0,2097.9,1056.26
79042,17455,1115,3,799.0,328.89,0.0,5.0,2516.85,1410.33
79043,17456,105,3,249.0,113.11,0.0,5.0,784.35,407.67
79044,17456,584,3,399.0,175.35,10.0,5.0,1131.16,551.25
79045,17456,467,1,99.0,41.39,0.0,5.0,103.95,57.61
79046,17456,1344,1,499.0,202.53,0.0,5.0,523.95,296.47
79047,17456,1023,2,199.0,98.36,0.0,5.0,417.9,201.28
79048,17456,808,1,599.0,273.88,0.0,5.0,628.95,325.12
79049,17457,1652,1,899.0,430.34,0.0,5.0,943.95,468.66
79050,17457,824,3,199.0,103.46,0.0,5.0,626.85,286.62
79051,17458,973,2,249.0,107.07,0.0,5.0,522.9,283.86
79052,17458,870,3,199.0,82.53,0.0,5.0,626.85,349.41
79053,17458,72,1,599.0,328.0,0.0,5.0,628.95,271.0
79054,17458,555,1,399.0,206.05,0.0,5.0,418.95,192.95
79055,17458,1200,3,399.0,172.0,0.0,5.0,1256.85,681.0
79056,17458,382,3,199.0,93.23,0.0,5.0,626.85,317.31
79057,17459,56,1,499.0,255.87,10.0,5.0,471.56,193.23
79058,17459,1711,3,799.0,341.16,10.0,5.0,2265.16,1133.82
79059,17459,1784,2,79.0,43.18,0.0,5.0,165.9,71.64
79060,17460,1213,1,599.0,296.19,0.0,5.0,628.95,302.81
79061,17460,1699,2,249.0,117.62,0.0,5.0,522.9,262.76
79062,17461,304,2,499.0,271.23,0.0,5.0,1047.9,455.54
79063,17461,83,3,249.0,127.35,10.0,5.0,705.92,290.25
79064,17461,794,2,599.0,282.61,0.0,5.0,1257.9,632.78
79065,17461,1635,1,199.0,84.28,10.0,5.0,188.06,94.82
79066,17461,1247,3,199.0,101.67,0.0,5.0,626.85,291.99
79067,17462,1649,2,899.0,434.42,10.0,5.0,1699.11,749.36
79068,17462,1118,3,199.0,82.29,0.0,5.0,626.85,350.13
79069,17462,1295,3,699.0,308.02,0.0,5.0,2201.85,1172.94
79070,17462,1220,1,699.0,328.21,0.0,5.0,733.95,370.79
79071,17463,1278,3,899.0,384.53,0.0,5.0,2831.85,1543.41
79072,17463,1525,3,499.0,249.57,0.0,5.0,1571.85,748.29
79073,17463,1215,3,699.0,355.62,0.0,5.0,2201.85,1030.14
79074,17464,192,1,599.0,305.97,0.0,5.0,628.95,293.03
79075,17464,38,3,799.0,361.51,0.0,5.0,2516.85,1312.47
79076,17464,1756,3,799.0,377.22,0.0,5.0,2516.85,1265.34
79077,17464,913,3,799.0,354.19,0.0,5.0,2516.85,1334.43
79078,17464,1151,1,799.0,348.38,0.0,5.0,838.95,450.62
79079,17464,1447,3,299.0,144.33,0.0,5.0,941.85,464.01
79080,17465,736,3,599.0,268.23,0.0,5.0,1886.85,992.31
79081,17465,1505,1,499.0,258.38,0.0,5.0,523.95,240.62
79082,17465,1346,2,999.0,545.29,0.0,5.0,2097.9,907.42
79083,17465,1637,2,399.0,202.82,0.0,5.0,837.9,392.36
79084,17466,95,1,399.0,198.36,0.0,5.0,418.95,200.64
79085,17466,688,1,399.0,178.79,0.0,5.0,418.95,220.21
79086,17466,958,2,499.0,265.82,0.0,5.0,1047.9,466.36
79087,17467,1350,3,499.0,214.86,0.0,5.0,1571.85,852.42
79088,17467,1651,3,99.0,46.1,0.0,5.0,311.85,158.7
79089,17467,90,2,399.0,206.03,10.0,5.0,754.11,306.14
79090,17467,847,1,499.0,214.8,0.0,5.0,523.95,284.2
79091,17467,792,3,99.0,52.39,0.0,5.0,311.85,139.83
79092,17467,660,2,249.0,115.85,0.0,5.0,522.9,266.3
79093,17467,1616,1,299.0,154.45,0.0,5.0,313.95,144.55
79094,17468,1524,1,399.0,169.82,10.0,5.0,377.06,189.28
79095,17468,1902,3,299.0,119.68,10.0,5.0,847.67,448.26
79096,17469,1938,2,599.0,243.05,0.0,5.0,1257.9,711.9
79097,17469,1775,1,799.0,340.87,0.0,5.0,838.95,458.13
79098,17469,952,2,499.0,236.23,0.0,5.0,1047.9,525.54
79099,17469,922,2,149.0,71.05,0.0,5.0,312.9,155.9
79100,17469,1117,2,399.0,186.21,0.0,5.0,837.9,425.58
79101,17469,288,2,399.0,194.21,0.0,5.0,837.9,409.58
79102,17470,280,2,499.0,211.55,0.0,5.0,1047.9,574.9
79103,17470,1249,1,299.0,141.93,0.0,5.0,313.95,157.07
79104,17471,1617,1,599.0,256.71,0.0,5.0,628.95,342.29
79105,17471,723,1,499.0,212.35,0.0,5.0,523.95,286.65
79106,17471,1610,1,249.0,134.13,0.0,5.0,261.45,114.87
79107,17471,900,3,299.0,163.25,0.0,5.0,941.85,407.25
79108,17472,640,1,199.0,95.97,0.0,5.0,208.95,103.03
79109,17472,1491,1,199.0,96.53,10.0,5.0,188.06,82.57
79110,17472,1981,1,99.0,43.51,0.0,5.0,103.95,55.49
79111,17472,1309,3,499.0,235.76,0.0,5.0,1571.85,789.72
79112,17472,373,1,499.0,244.27,0.0,5.0,523.95,254.73
79113,17473,815,3,799.0,329.2,0.0,5.0,2516.85,1409.4
79114,17473,1199,3,199.0,92.01,10.0,5.0,564.17,261.27
79115,17473,1662,1,299.0,131.39,0.0,5.0,313.95,167.61
79116,17473,808,3,599.0,273.88,0.0,5.0,1886.85,975.36
79117,17473,1703,2,299.0,127.02,0.0,5.0,627.9,343.96
79118,17474,1081,3,149.0,74.73,0.0,5.0,469.35,222.81
79119,17474,1892,2,699.0,306.02,0.0,5.0,1467.9,785.96
79120,17474,1605,2,699.0,355.36,0.0,5.0,1467.9,687.28
79121,17474,294,2,199.0,86.78,0.0,5.0,417.9,224.44
79122,17475,852,2,899.0,421.41,0.0,5.0,1887.9,955.18
79123,17475,623,1,299.0,137.78,0.0,5.0,313.95,161.22
79124,17475,1880,3,299.0,151.71,0.0,5.0,941.85,441.87
79125,17475,568,3,149.0,63.58,0.0,5.0,469.35,256.26
79126,17475,1835,2,399.0,167.13,0.0,5.0,837.9,463.74
79127,17475,512,3,699.0,348.98,0.0,5.0,2201.85,1050.06
79128,17476,1452,3,899.0,393.73,0.0,5.0,2831.85,1515.81
79129,17476,1782,2,299.0,147.91,0.0,5.0,627.9,302.18
79130,17476,1086,3,149.0,67.9,0.0,5.0,469.35,243.3
79131,17477,783,3,499.0,201.28,10.0,5.0,1414.66,743.46
79132,17477,1442,2,599.0,312.25,10.0,5.0,1132.11,453.7
79133,17478,821,2,249.0,117.71,0.0,5.0,522.9,262.58
79134,17478,1868,1,999.0,500.39,0.0,5.0,1048.95,498.61
79135,17478,791,3,299.0,140.6,0.0,5.0,941.85,475.2
79136,17478,534,1,499.0,249.86,0.0,5.0,523.95,249.14
79137,17478,1468,2,249.0,125.7,0.0,5.0,522.9,246.6
79138,17478,1328,3,299.0,131.68,0.0,5.0,941.85,501.96
79139,17479,1388,2,399.0,192.62,10.0,5.0,754.11,332.96
79140,17479,1801,1,249.0,128.09,0.0,5.0,261.45,120.91
79141,17480,628,3,199.0,99.95,0.0,5.0,626.85,297.15
79142,17480,867,1,499.0,224.62,0.0,5.0,523.95,274.38
79143,17481,1415,2,399.0,164.26,0.0,5.0,837.9,469.48
79144,17481,1587,2,299.0,160.5,0.0,5.0,627.9,277.0
79145,17481,580,1,799.0,358.95,10.0,5.0,755.06,360.15
79146,17482,199,3,99.0,43.65,0.0,5.0,311.85,166.05
79147,17482,1904,3,999.0,474.26,0.0,5.0,3146.85,1574.22
79148,17482,534,1,499.0,249.86,0.0,5.0,523.95,249.14
79149,17482,609,3,799.0,411.39,10.0,5.0,2265.16,923.13
79150,17482,64,2,299.0,123.37,0.0,5.0,627.9,351.26
79151,17482,1107,3,299.0,156.05,0.0,5.0,941.85,428.85
79152,17482,1347,3,399.0,177.25,0.0,5.0,1256.85,665.25
79153,17483,1669,3,399.0,186.03,0.0,5.0,1256.85,638.91
79154,17483,1247,2,199.0,101.67,0.0,5.0,417.9,194.66
79155,17483,1242,1,499.0,229.43,10.0,5.0,471.56,219.67
79156,17483,843,2,299.0,145.37,0.0,5.0,627.9,307.26
79157,17483,672,1,149.0,61.39,10.0,5.0,140.81,72.71
79158,17483,1230,2,499.0,237.07,0.0,5.0,1047.9,523.86
79159,17484,1903,2,599.0,320.93,0.0,5.0,1257.9,556.14
79160,17484,1602,2,699.0,345.74,0.0,5.0,1467.9,706.52
79161,17484,259,2,299.0,138.12,0.0,5.0,627.9,321.76
79162,17484,914,3,899.0,438.78,0.0,5.0,2831.85,1380.66
79163,17484,1232,2,499.0,255.64,0.0,5.0,1047.9,486.72
79164,17484,1882,1,899.0,380.5,0.0,5.0,943.95,518.5
79165,17485,1737,3,599.0,247.07,0.0,5.0,1886.85,1055.79
79166,17485,132,1,199.0,83.54,10.0,5.0,188.06,95.56
79167,17485,655,3,249.0,101.98,0.0,5.0,784.35,441.06
79168,17486,1038,1,149.0,81.21,0.0,5.0,156.45,67.79
79169,17486,72,1,599.0,328.0,10.0,5.0,566.06,211.1
79170,17486,1887,3,249.0,135.38,10.0,5.0,705.92,266.16
79171,17486,563,2,249.0,114.01,0.0,5.0,522.9,269.98
79172,17486,264,3,799.0,361.4,10.0,5.0,2265.16,1073.1
79173,17487,104,3,599.0,328.38,0.0,5.0,1886.85,811.86
79174,17487,1186,3,199.0,86.75,0.0,5.0,626.85,336.75
79175,17488,698,1,79.0,33.58,0.0,5.0,82.95,45.42
79176,17488,660,2,249.0,115.85,10.0,5.0,470.61,216.5
79177,17488,1674,3,799.0,367.34,0.0,5.0,2516.85,1294.98
79178,17488,1747,3,799.0,323.08,0.0,5.0,2516.85,1427.76
79179,17488,1233,2,149.0,61.77,0.0,5.0,312.9,174.46
79180,17489,435,3,99.0,39.99,0.0,5.0,311.85,177.03
79181,17489,264,2,799.0,361.4,0.0,5.0,1677.9,875.2
79182,17489,200,1,499.0,269.25,0.0,5.0,523.95,229.75
79183,17489,138,1,799.0,428.59,0.0,5.0,838.95,370.41
79184,17490,266,2,249.0,134.11,10.0,5.0,470.61,179.98
79185,17490,359,3,999.0,425.45,0.0,5.0,3146.85,1720.65
79186,17490,1543,3,249.0,133.21,0.0,5.0,784.35,347.37
79187,17490,715,3,799.0,366.98,10.0,5.0,2265.16,1056.36
79188,17490,1925,2,299.0,156.54,0.0,5.0,627.9,284.92
79189,17491,80,1,799.0,373.31,0.0,5.0,838.95,425.69
79190,17491,1470,2,999.0,471.22,0.0,5.0,2097.9,1055.56
79191,17492,577,2,499.0,259.45,0.0,5.0,1047.9,479.1
79192,17492,1679,1,599.0,257.05,0.0,5.0,628.95,341.95
79193,17492,305,2,399.0,201.23,0.0,5.0,837.9,395.54
79194,17492,1096,3,399.0,209.26,10.0,5.0,1131.16,449.52
79195,17492,291,3,299.0,164.13,10.0,5.0,847.67,314.91
79196,17492,821,1,249.0,117.71,10.0,5.0,235.31,106.39
79197,17493,405,1,149.0,70.69,10.0,5.0,140.81,63.41
79198,17493,1918,1,399.0,180.65,10.0,5.0,377.06,178.45
79199,17493,1911,2,599.0,312.46,0.0,5.0,1257.9,573.08
79200,17493,269,3,599.0,304.05,10.0,5.0,1698.16,705.15
79201,17494,113,2,199.0,89.9,0.0,5.0,417.9,218.2
79202,17494,657,2,799.0,353.66,0.0,5.0,1677.9,890.68
79203,17494,937,2,399.0,170.66,0.0,5.0,837.9,456.68
79204,17494,533,3,299.0,156.64,0.0,5.0,941.85,427.08
79205,17494,1984,1,599.0,270.58,0.0,5.0,628.95,328.42
79206,17495,348,3,299.0,120.07,0.0,5.0,941.85,536.79
79207,17495,1685,3,99.0,50.43,0.0,5.0,311.85,145.71
79208,17495,563,1,249.0,114.01,0.0,5.0,261.45,134.99
79209,17495,1100,3,149.0,73.33,0.0,5.0,469.35,227.01
79210,17495,1458,3,399.0,171.4,0.0,5.0,1256.85,682.8
79211,17496,436,3,249.0,128.24,0.0,5.0,784.35,362.28
79212,17496,1879,3,299.0,147.34,0.0,5.0,941.85,454.98
