ReturnID,OrderID,ProductID,ReturnDate,Quantity,Reason,RefundAmount,Status
2689,20140,1156,2026-06-02 18:04:00,1,Changed Mind,876.94,Approved
2690,20142,1720,2024-06-08 11:09:00,1,Wrong Size,331.54,Approved
2691,20149,859,2026-05-30 21:27:00,2,Wrong Size,892.79,Approved
2692,20154,1469,2025-09-06 12:26:00,1,Wrong Size,628.19,Approved
2693,20174,1852,2026-04-08 14:04:00,1,Defective Item,2625.86,Approved
2694,20176,1144,2026-06-08 18:43:00,2,Late Delivery,110.69,Approved
2695,20179,861,2024-03-18 14:29:00,1,Wrong Size,688.7,Approved
2696,20200,87,2025-06-01 13:25:00,1,Late Delivery,931.98,Approved
2697,20212,1368,2025-03-11 20:59:00,3,Not as Pictured,2267.41,Approved
2698,20217,1462,2026-02-23 12:30:00,1,Changed Mind,763.16,Approved
2699,20228,756,2025-11-14 11:46:00,1,Late Delivery,633.58,Approved
2700,20230,361,2026-04-20 14:00:00,1,Changed Mind,340.04,Approved
2701,20242,1501,2024-05-31 19:43:00,2,Wrong Size,1374.25,Approved
2702,20249,1415,2024-10-05 13:16:00,3,Not as Pictured,279.83,Approved
2703,20255,107,2026-05-22 17:21:00,4,Defective Item,2185.64,Approved
2704,20257,1196,2025-02-09 18:31:00,1,Not as Pictured,1199.56,Approved
2705,20282,115,2026-05-02 18:53:00,1,Changed Mind,1828.6,Approved
2706,20283,1120,2025-04-21 14:18:00,2,Not as Pictured,709.03,Approved
2707,20292,907,2024-02-08 10:08:00,3,Late Delivery,1743.84,Approved
2708,20296,59,2024-09-25 13:23:00,1,Changed Mind,536.14,Approved
2709,20300,1204,2024-06-20 12:23:00,3,Changed Mind,3053.21,Approved
2710,20300,680,2024-06-17 12:23:00,1,Changed Mind,133.42,Approved
2711,20312,1715,2024-03-04 10:50:00,3,Changed Mind,299.78,Approved
2712,20322,698,2026-05-28 11:47:00,2,Not as Pictured,1052.27,Approved
2713,20323,348,2024-07-12 13:29:00,2,Not as Pictured,1015.58,Approved
2714,20324,1954,2024-03-01 20:13:00,2,Defective Item,1302.67,Approved
2715,20329,1446,2026-06-25 10:42:00,3,Not as Pictured,135.11,Approved
2716,20357,1414,2026-07-02 21:03:00,1,Defective Item,455.59,Approved
2717,20365,1294,2026-04-27 12:58:00,1,Late Delivery,545.22,Approved
2718,20365,579,2026-04-20 12:58:00,1,Changed Mind,545.12,Approved
2719,20366,61,2025-01-07 19:35:00,1,Defective Item,501.98,Approved
2720,20377,1958,2024-01-17 08:08:00,2,Not as Pictured,1769.9,Approved
2721,20382,886,2024-12-30 17:00:00,1,Changed Mind,601.65,Approved
2722,20386,723,2025-03-23 08:39:00,1,Late Delivery,790.39,Approved
2723,20394,1045,2024-09-07 16:38:00,3,Defective Item,222.69,Approved
2724,20402,636,2026-02-18 20:00:00,1,Changed Mind,57.13,Approved
2725,20408,566,2024-09-12 20:51:00,1,Late Delivery,1651.39,Approved
2726,20419,109,2024-01-18 15:27:00,1,Defective Item,129.29,Approved
2727,20420,803,2025-05-20 16:31:00,1,Defective Item,2632.46,Approved
2728,20423,1772,2024-04-08 15:04:00,3,Not as Pictured,1946.76,Approved
2729,20429,927,2025-10-13 13:30:00,2,Not as Pictured,4124.18,Approved
2730,20434,133,2025-04-09 10:41:00,1,Changed Mind,585.16,Approved
2731,20435,644,2026-03-09 15:50:00,1,Wrong Size,441.97,Approved
2732,20436,966,2026-03-20 16:06:00,1,Late Delivery,360.66,Approved
2733,20449,420,2024-08-25 21:18:00,1,Defective Item,290.89,Approved
2734,20466,1075,2025-04-25 12:00:00,1,Changed Mind,759.03,Approved
2735,20473,968,2026-03-05 09:28:00,1,Defective Item,51.07,Approved
2736,20489,1919,2025-02-07 08:03:00,1,Not as Pictured,666.91,Approved
2737,20516,932,2024-12-07 12:33:00,3,Defective Item,1355.24,Approved
2738,20524,319,2024-07-19 19:31:00,2,Not as Pictured,1026.04,Approved
2739,20551,265,2024-10-04 11:29:00,1,Changed Mind,3311.91,Approved
2740,20555,869,2024-04-11 14:45:00,2,Changed Mind,136.96,Approved
2741,20556,850,2024-01-25 14:00:00,2,Changed Mind,1979.71,Approved
2742,20559,1717,2024-07-25 10:11:00,1,Defective Item,35.01,Approved
2743,20570,669,2026-06-14 13:10:00,2,Wrong Size,1305.61,Approved
2744,20576,1667,2024-05-10 08:49:00,1,Changed Mind,2717.19,Approved
2745,20592,1518,2025-09-26 16:09:00,1,Not as Pictured,384.02,Approved
2746,20615,1366,2025-07-01 21:19:00,2,Defective Item,1904.77,Approved
2747,20621,513,2024-01-11 19:42:00,1,Wrong Size,678.48,Approved
2748,20623,914,2024-09-15 11:38:00,3,Late Delivery,4081.1,Approved
2749,20628,633,2024-05-16 08:31:00,1,Wrong Size,536.06,Approved
2750,20630,1229,2025-06-14 11:00:00,1,Defective Item,348.94,Approved
2751,20634,1580,2025-03-19 19:27:00,2,Changed Mind,1622.16,Approved
2752,20660,918,2025-10-03 21:54:00,2,Late Delivery,2549.55,Approved
2753,20663,1810,2024-06-14 10:42:00,1,Late Delivery,589.51,Approved
2754,20667,1314,2024-08-17 09:51:00,3,Changed Mind,2248.74,Approved
2755,20670,1120,2025-09-26 17:00:00,3,Wrong Size,602.68,Approved
2756,20671,16,2025-09-01 19:16:00,2,Not as Pictured,677.45,Approved
2757,20677,1265,2025-10-27 11:53:00,1,Wrong Size,409.04,Approved
2758,20682,1259,2024-09-23 19:19:00,4,Wrong Size,2643.86,Approved
2759,20689,418,2025-08-08 20:57:00,1,Not as Pictured,241.29,Approved
2760,20701,616,2024-09-22 14:35:00,4,Changed Mind,3350.47,Approved
2761,20709,1965,2025-06-08 10:01:00,1,Changed Mind,928.18,Approved
2762,20709,874,2025-06-05 10:01:00,3,Not as Pictured,445.86,Approved
2763,20715,488,2026-03-27 14:55:00,2,Changed Mind,1622.75,Approved
2764,20717,364,2025-01-17 08:05:00,1,Wrong Size,631.4,Approved
2765,20725,254,2026-01-13 18:03:00,2,Late Delivery,568.86,Approved
2766,20727,911,2024-09-04 18:47:00,2,Wrong Size,235.87,Approved
2767,20729,653,2025-09-08 20:18:00,1,Not as Pictured,362.86,Approved
2768,20738,1882,2026-01-04 12:26:00,1,Not as Pictured,45.24,Approved
2769,20751,1742,2025-08-27 19:34:00,1,Late Delivery,22.71,Approved
2770,20767,479,2024-08-01 09:37:00,4,Not as Pictured,1142.36,Approved
2771,20777,1191,2025-05-13 21:33:00,3,Defective Item,53.32,Approved
2772,20792,1779,2025-07-22 20:15:00,2,Defective Item,720.71,Approved
2773,20797,660,2024-03-30 19:28:00,1,Not as Pictured,595.44,Approved
2774,20828,858,2026-04-12 19:12:00,1,Not as Pictured,767.08,Approved
2775,20829,984,2026-06-23 08:46:00,1,Not as Pictured,61.67,Approved
2776,20829,1428,2026-06-25 08:46:00,1,Late Delivery,374.52,Approved
2777,20830,1561,2024-08-22 11:10:00,2,Defective Item,1379.36,Approved
2778,20830,1934,2024-08-24 11:10:00,1,Not as Pictured,1195.76,Approved
2779,20834,544,2024-05-12 10:55:00,2,Changed Mind,993.99,Approved
2780,20841,550,2024-10-14 11:54:00,1,Not as Pictured,513.79,Approved
2781,20863,176,2025-04-17 12:03:00,1,Late Delivery,690.32,Approved
2782,20865,851,2025-02-07 12:19:00,2,Late Delivery,806.35,Approved
2783,20889,1190,2025-11-20 14:04:00,3,Not as Pictured,1210.02,Approved
2784,20901,1517,2025-07-25 11:28:00,4,Not as Pictured,1515.91,Approved
2785,20912,1684,2025-03-01 16:40:00,1,Late Delivery,625.43,Approved
2786,20912,140,2025-03-03 16:40:00,1,Late Delivery,1984.58,Approved
2787,20920,1051,2024-07-08 09:30:00,2,Late Delivery,1443.8,Approved
2788,20920,1001,2024-07-08 09:30:00,2,Late Delivery,954.11,Approved
2789,20923,1735,2024-05-07 19:01:00,1,Defective Item,118.57,Approved
2790,20928,1561,2024-10-24 15:20:00,1,Not as Pictured,977.05,Approved
2791,20929,488,2024-05-05 16:37:00,1,Wrong Size,507.11,Approved
2792,20931,328,2026-03-18 08:00:00,1,Changed Mind,512.8,Approved
2793,20933,1034,2024-12-17 18:49:00,3,Wrong Size,942.43,Approved
2794,20933,332,2024-12-20 18:49:00,1,Late Delivery,324.26,Approved
2795,20936,1436,2024-08-01 12:08:00,1,Not as Pictured,2053.32,Approved
2796,20940,1913,2025-06-20 19:45:00,2,Wrong Size,3114.96,Approved
2797,20943,733,2025-11-07 12:48:00,2,Wrong Size,1380.16,Approved
2798,20952,916,2024-01-26 18:14:00,1,Not as Pictured,119.41,Approved
2799,20964,856,2024-03-22 11:21:00,2,Wrong Size,1405.97,Approved
2800,20972,1850,2024-11-23 15:54:00,1,Changed Mind,2199.75,Approved
2801,20974,933,2024-07-28 10:46:00,2,Defective Item,945.57,Approved
2802,20976,1346,2024-02-17 12:00:00,1,Not as Pictured,57.67,Approved
2803,20977,548,2025-05-18 09:50:00,4,Wrong Size,2073.4,Approved
2804,20979,485,2025-05-27 19:35:00,2,Wrong Size,2551.97,Approved
2805,20985,1837,2025-09-26 13:38:00,3,Late Delivery,2316.01,Approved
2806,20989,1032,2025-04-24 19:04:00,3,Defective Item,2702.51,Approved
2807,20990,1275,2026-07-04 19:23:00,3,Late Delivery,552.35,Approved
2808,20997,1813,2026-07-06 10:55:00,2,Changed Mind,1479.08,Approved
2809,21002,1859,2026-03-19 13:30:00,1,Late Delivery,252.26,Approved
2810,21007,187,2026-02-08 10:05:00,1,Defective Item,328.82,Approved
2811,21007,906,2026-02-11 10:05:00,1,Late Delivery,119.51,Approved
2812,21015,1605,2024-03-03 08:09:00,4,Defective Item,1073.12,Approved
2813,21056,1569,2025-01-27 10:00:00,1,Defective Item,680.75,Approved
2814,21060,1586,2024-10-13 16:29:00,1,Defective Item,467.72,Approved
2815,21078,430,2026-05-30 09:22:00,1,Changed Mind,722.02,Approved
2816,21100,611,2025-04-20 19:32:00,1,Wrong Size,840.26,Approved
2817,21103,347,2024-05-13 21:35:00,1,Changed Mind,489.31,Approved
2818,21116,953,2024-01-07 13:14:00,2,Not as Pictured,1040.03,Approved
2819,21132,1803,2025-10-04 17:41:00,2,Wrong Size,648.13,Approved
2820,21133,647,2025-05-02 13:08:00,1,Late Delivery,720.54,Approved
2821,21147,1751,2026-03-16 18:21:00,1,Changed Mind,42.77,Approved
2822,21151,260,2025-06-24 12:51:00,1,Wrong Size,461.99,Approved
2823,21154,1979,2026-04-19 17:37:00,1,Wrong Size,94.06,Approved
2824,21161,643,2024-05-24 14:10:00,1,Defective Item,1338.35,Approved
2825,21164,1658,2024-05-27 09:36:00,1,Not as Pictured,68.94,Approved
2826,21167,300,2024-08-28 16:00:00,3,Changed Mind,1409.66,Approved
2827,21174,1484,2025-03-15 21:00:00,1,Not as Pictured,1689.13,Approved
2828,21189,1204,2025-08-21 15:07:00,4,Late Delivery,2873.61,Approved
2829,21192,378,2025-07-16 19:43:00,1,Wrong Size,260.01,Approved
2830,21194,685,2025-08-16 17:57:00,1,Not as Pictured,19.46,Approved
2831,21198,1710,2025-03-07 15:57:00,1,Defective Item,620.69,Approved
2832,21208,1107,2025-03-21 18:10:00,1,Late Delivery,953.03,Approved
2833,21209,1566,2024-04-19 12:02:00,1,Late Delivery,1660.49,Approved
2834,21221,953,2024-04-11 20:51:00,1,Wrong Size,1560.04,Approved
2835,21247,1703,2025-04-21 19:29:00,1,Defective Item,160.67,Approved
2836,21249,1875,2025-04-08 17:48:00,1,Not as Pictured,1485.86,Approved
2837,21259,1513,2024-09-08 13:01:00,3,Late Delivery,296.89,Approved
2838,21259,1163,2024-08-28 13:01:00,4,Changed Mind,3968.12,Approved
2839,21267,1263,2025-11-05 20:54:00,1,Wrong Size,2288.19,Approved
2840,21281,1610,2026-01-16 21:00:00,1,Not as Pictured,1363.62,Approved
2841,21291,132,2025-06-20 09:14:00,1,Changed Mind,361.95,Approved
2842,21297,1466,2026-05-22 08:53:00,3,Wrong Size,1087.07,Approved
2843,21315,1638,2025-01-27 14:39:00,1,Defective Item,951.78,Approved
2844,21318,1394,2024-10-14 17:49:00,2,Changed Mind,725.78,Approved
2845,21324,1137,2025-12-10 16:44:00,1,Changed Mind,108.22,Approved
2846,21329,1336,2024-02-01 13:21:00,1,Not as Pictured,1495.48,Approved
2847,21339,1641,2024-07-23 08:21:00,3,Not as Pictured,1542.88,Approved
2848,21355,943,2024-04-14 19:30:00,1,Not as Pictured,115.2,Approved
2849,21357,536,2025-03-30 15:30:00,2,Not as Pictured,1484.85,Approved
2850,21360,982,2026-01-17 12:42:00,1,Late Delivery,506.03,Approved
2851,21367,1091,2025-02-20 21:20:00,2,Defective Item,724.29,Approved
2852,21391,728,2026-05-18 16:21:00,2,Late Delivery,863.87,Approved
2853,21391,1207,2026-05-22 16:21:00,2,Wrong Size,1114.7,Approved
2854,21393,447,2025-04-13 09:54:00,1,Late Delivery,1635.68,Approved
2855,21393,618,2025-04-10 09:54:00,2,Wrong Size,230.09,Approved
2856,21393,1628,2025-04-10 09:54:00,1,Changed Mind,573.5,Approved
2857,21396,1504,2026-04-17 14:17:00,3,Changed Mind,504.89,Approved
2858,21404,805,2025-09-03 20:15:00,2,Not as Pictured,524.15,Approved
2859,21408,344,2024-04-21 10:42:00,1,Defective Item,145.04,Approved
2860,21409,1112,2025-02-27 17:42:00,2,Wrong Size,524.79,Approved
2861,21412,250,2024-05-31 16:19:00,2,Defective Item,2401.43,Approved
2862,21416,177,2024-09-12 15:16:00,1,Changed Mind,332.15,Approved
2863,21420,857,2025-12-20 16:52:00,1,Late Delivery,29.82,Approved
2864,21421,339,2025-09-28 11:31:00,3,Defective Item,2853.38,Approved
2865,21442,1264,2025-12-13 17:43:00,3,Defective Item,1822.56,Approved
2866,21458,839,2025-03-22 15:54:00,1,Not as Pictured,1414.68,Approved
2867,21458,1218,2025-03-23 15:54:00,1,Late Delivery,397.82,Approved
2868,21461,1686,2025-09-10 20:44:00,2,Not as Pictured,618.44,Approved
2869,21467,150,2024-10-07 11:43:00,2,Not as Pictured,594.5,Approved
2870,21469,1940,2024-09-29 17:55:00,1,Wrong Size,1000.03,Approved
2871,21470,1949,2025-04-01 11:00:00,2,Late Delivery,1165.03,Approved
2872,21475,1079,2025-06-22 10:01:00,1,Changed Mind,1468.48,Approved
2873,21489,1199,2024-10-10 18:46:00,2,Wrong Size,1088.64,Approved
2874,21492,859,2024-10-26 21:41:00,2,Not as Pictured,1050.34,Approved
2875,21496,1660,2025-10-02 21:53:00,1,Changed Mind,284.71,Approved
2876,21511,651,2025-07-27 11:48:00,2,Wrong Size,1697.52,Approved
2877,21523,1545,2025-08-29 21:09:00,3,Changed Mind,1038.14,Approved
2878,21526,1377,2025-02-21 14:48:00,1,Wrong Size,2441.4,Approved
2879,21550,1693,2025-04-21 12:43:00,2,Late Delivery,1067.09,Approved
2880,21559,384,2026-01-21 10:45:00,1,Wrong Size,1280.35,Approved
2881,21566,1871,2026-03-15 11:24:00,3,Changed Mind,4359.85,Approved
2882,21567,1651,2024-01-16 16:28:00,1,Wrong Size,1161.82,Approved
2883,21568,1116,2026-03-17 21:58:00,2,Wrong Size,339.32,Approved
2884,21569,31,2024-10-22 17:09:00,1,Late Delivery,217.44,Approved
2885,21576,1062,2025-09-10 11:35:00,2,Not as Pictured,558.04,Approved
2886,21585,1021,2024-11-02 15:03:00,1,Defective Item,2948.02,Approved
2887,21590,1535,2025-02-21 13:29:00,1,Not as Pictured,1903.2,Approved
2888,21592,1797,2025-05-28 19:27:00,2,Changed Mind,740.7,Approved
2889,21601,223,2024-07-15 19:44:00,1,Not as Pictured,1014.62,Approved
2890,21604,1801,2025-04-23 11:16:00,3,Defective Item,1798.4,Approved
2891,21622,84,2026-05-23 13:07:00,2,Wrong Size,1630.84,Approved
2892,21625,506,2025-04-24 15:20:00,4,Defective Item,2957.2,Approved
2893,21626,58,2025-09-18 14:04:00,2,Not as Pictured,1390.19,Approved
2894,21637,1855,2026-07-02 17:52:00,2,Not as Pictured,157.36,Approved
2895,21652,1175,2025-10-15 19:30:00,2,Late Delivery,250.6,Approved
2896,21653,825,2024-05-18 17:32:00,1,Wrong Size,81.83,Approved
2897,21656,923,2024-06-27 15:38:00,2,Defective Item,608.34,Approved
2898,21665,1773,2025-12-07 08:28:00,1,Wrong Size,714.89,Approved
2899,21694,1273,2025-02-07 19:51:00,1,Not as Pictured,544.51,Approved
2900,21705,513,2025-02-06 10:14:00,1,Not as Pictured,1017.72,Approved
2901,21706,1987,2026-06-06 20:56:00,1,Wrong Size,2213.93,Approved
2902,21708,235,2024-02-15 18:33:00,1,Defective Item,1247.67,Approved
2903,21717,1923,2025-09-12 18:05:00,1,Defective Item,269.8,Approved
2904,21725,1854,2024-08-10 11:37:00,1,Defective Item,781.43,Approved
2905,21726,1109,2025-11-06 15:41:00,1,Not as Pictured,1430.71,Approved
2906,21735,983,2026-02-11 11:01:00,2,Late Delivery,880.19,Approved
2907,21737,1573,2026-05-06 12:00:00,2,Changed Mind,1023.18,Approved
2908,21739,1977,2025-01-29 16:35:00,4,Late Delivery,399.98,Approved
2909,21746,844,2025-03-15 17:38:00,1,Wrong Size,1612.4,Approved
2910,21746,1639,2025-03-21 17:38:00,2,Not as Pictured,692.2,Approved
2911,21753,1375,2025-10-02 18:25:00,1,Defective Item,420.93,Approved
2912,21762,827,2024-04-22 20:11:00,2,Late Delivery,511.81,Approved
2913,21763,714,2024-11-01 20:04:00,2,Late Delivery,1324.85,Approved
2914,21766,1832,2024-05-23 16:47:00,1,Changed Mind,937.92,Approved
2915,21771,490,2026-02-13 08:39:00,3,Not as Pictured,2420.46,Approved
2916,21781,680,2025-08-27 16:10:00,2,Wrong Size,281.67,Approved
2917,21793,802,2024-10-10 10:26:00,1,Defective Item,122.51,Approved
2918,21795,1578,2026-03-14 16:28:00,4,Defective Item,2345.04,Approved
2919,21797,893,2025-09-04 17:04:00,1,Defective Item,652.3,Approved
2920,21804,951,2024-05-21 21:56:00,1,Late Delivery,102.07,Approved
2921,21808,429,2024-04-29 18:49:00,1,Wrong Size,1794.4,Approved
2922,21808,1575,2024-04-27 18:49:00,2,Changed Mind,1549.74,Approved
2923,21815,229,2024-02-05 21:56:00,2,Late Delivery,2408.68,Approved
2924,21828,399,2026-02-02 11:20:00,1,Late Delivery,154.45,Approved
2925,21833,127,2025-11-07 11:36:00,1,Wrong Size,1443.86,Approved
2926,21849,645,2024-06-20 18:25:00,3,Defective Item,1754.14,Approved
2927,21851,1724,2024-09-12 21:18:00,1,Wrong Size,162.69,Approved
2928,21857,1664,2024-04-19 21:32:00,2,Wrong Size,1637.89,Approved
2929,21859,722,2025-03-30 14:12:00,1,Late Delivery,392.03,Approved
2930,21863,1351,2024-08-15 18:25:00,1,Wrong Size,189.84,Approved
2931,21865,1188,2025-04-27 12:07:00,1,Not as Pictured,206.48,Approved
2932,21884,1910,2025-09-25 08:10:00,2,Late Delivery,603.62,Approved
2933,21902,432,2025-05-11 20:56:00,1,Not as Pictured,271.28,Approved
2934,21907,1533,2025-09-15 21:09:00,1,Late Delivery,32.23,Approved
2935,21925,559,2026-05-21 08:23:00,1,Late Delivery,978.96,Approved
2936,21932,1759,2025-06-23 09:29:00,1,Defective Item,1053.86,Approved
2937,21945,184,2024-09-03 12:11:00,3,Changed Mind,452.89,Approved
2938,21959,529,2026-02-26 14:33:00,1,Changed Mind,2006.87,Approved
2939,21960,1777,2024-04-12 18:58:00,4,Changed Mind,3544.51,Approved
2940,21969,1975,2025-11-04 11:34:00,1,Wrong Size,801.99,Approved
2941,21981,360,2024-10-11 16:21:00,2,Defective Item,62.28,Approved
2942,21990,243,2025-06-25 15:17:00,2,Wrong Size,2360.27,Approved
2943,22033,287,2025-04-18 12:44:00,3,Late Delivery,661.28,Approved
2944,22039,1916,2024-10-28 11:23:00,1,Late Delivery,51.31,Approved
2945,22082,730,2024-12-14 19:19:00,1,Wrong Size,534.25,Approved
2946,22091,292,2025-03-18 10:37:00,1,Late Delivery,917.81,Approved
2947,22094,232,2025-09-28 17:44:00,1,Late Delivery,251.93,Approved
2948,22097,1402,2024-12-01 11:52:00,1,Not as Pictured,543.52,Approved
2949,22099,1132,2024-03-18 20:49:00,2,Not as Pictured,1810.77,Approved
2950,22099,757,2024-03-11 20:49:00,1,Changed Mind,870.83,Approved
2951,22105,637,2026-01-11 09:51:00,2,Wrong Size,2027.62,Approved
2952,22106,1562,2024-04-20 15:53:00,3,Defective Item,2346.75,Approved
2953,22130,1462,2024-10-11 13:06:00,1,Wrong Size,381.58,Approved
2954,22136,1741,2024-07-19 15:02:00,1,Changed Mind,539.41,Approved
2955,22147,1528,2024-05-02 10:00:00,1,Changed Mind,1231.13,Approved
2956,22173,897,2024-06-21 17:21:00,1,Wrong Size,263.0,Approved
2957,22177,86,2024-10-01 08:09:00,4,Wrong Size,1508.72,Approved
2958,22185,1875,2024-09-18 17:52:00,2,Wrong Size,1188.68,Approved
2959,22186,1283,2024-04-14 21:43:00,2,Defective Item,3153.53,Approved
2960,22187,1955,2024-09-13 19:23:00,4,Late Delivery,405.48,Approved
2961,22189,1665,2026-02-21 21:46:00,2,Late Delivery,597.9,Approved
2962,22189,636,2026-02-22 21:46:00,2,Changed Mind,38.09,Approved
2963,22192,1235,2025-11-24 21:15:00,1,Defective Item,582.29,Approved
2964,22195,1816,2024-07-08 18:24:00,1,Late Delivery,45.08,Approved
2965,22209,681,2025-11-02 08:09:00,2,Late Delivery,1000.49,Approved
2966,22215,748,2026-07-12 10:59:00,3,Changed Mind,448.06,Approved
2967,22218,1332,2026-02-18 11:00:00,1,Not as Pictured,644.87,Approved
2968,22224,83,2024-03-18 21:44:00,1,Wrong Size,833.51,Approved
2969,22225,1339,2024-03-28 12:56:00,2,Defective Item,673.14,Approved
2970,22233,1328,2025-09-22 16:41:00,2,Late Delivery,349.34,Approved
2971,22235,822,2026-06-02 17:17:00,2,Wrong Size,366.74,Approved
2972,22253,133,2024-01-18 21:49:00,3,Late Delivery,2340.65,Approved
2973,22254,1069,2025-05-11 13:00:00,1,Defective Item,748.36,Approved
2974,22255,1273,2025-09-15 08:44:00,1,Defective Item,1921.82,Approved
2975,22269,345,2026-04-03 21:33:00,1,Wrong Size,1065.46,Approved
2976,22274,1606,2025-11-19 10:00:00,1,Wrong Size,1337.1,Approved
2977,22296,1208,2026-01-26 12:18:00,1,Late Delivery,558.8,Approved
2978,22300,1502,2024-04-10 16:23:00,1,Changed Mind,421.86,Approved
2979,22302,584,2025-01-20 20:36:00,1,Defective Item,1163.43,Approved
2980,22309,1428,2026-07-03 15:29:00,1,Not as Pictured,592.99,Approved
2981,22318,1145,2024-12-01 21:16:00,1,Defective Item,28.2,Approved
2982,22329,81,2026-07-04 09:25:00,1,Changed Mind,742.06,Approved
2983,22330,615,2026-01-06 11:00:00,1,Changed Mind,140.7,Approved
2984,22345,890,2024-09-24 13:56:00,1,Not as Pictured,145.95,Approved
2985,22345,838,2024-09-24 13:56:00,1,Changed Mind,278.61,Approved
2986,22354,1364,2025-05-25 17:28:00,1,Late Delivery,266.89,Approved
2987,22354,728,2025-06-03 17:28:00,1,Wrong Size,458.93,Approved
2988,22359,1372,2026-04-12 09:51:00,1,Not as Pictured,501.09,Approved
2989,22361,1320,2025-10-13 20:15:00,1,Late Delivery,243.21,Approved
2990,22381,393,2025-09-15 17:00:00,2,Late Delivery,280.16,Approved
2991,22418,1384,2025-04-12 17:49:00,2,Late Delivery,233.96,Approved
2992,22419,281,2026-02-19 13:14:00,4,Changed Mind,3509.28,Approved
2993,22437,780,2025-09-14 10:13:00,1,Wrong Size,491.7,Approved
2994,22448,230,2025-11-06 09:52:00,2,Late Delivery,155.65,Approved
2995,22478,197,2025-06-16 19:25:00,2,Changed Mind,1463.29,Approved
2996,22482,151,2025-10-06 16:49:00,3,Changed Mind,2374.89,Approved
2997,22492,552,2026-04-30 15:45:00,1,Changed Mind,876.19,Approved
2998,22492,321,2026-04-22 15:45:00,2,Late Delivery,1071.75,Approved
2999,22501,24,2026-02-28 15:11:00,2,Changed Mind,144.38,Approved
3000,22527,1188,2025-10-03 18:10:00,1,Wrong Size,206.48,Approved
3001,22532,1479,2024-02-04 08:44:00,2,Late Delivery,713.66,Approved
3002,22544,1097,2026-01-02 17:40:00,1,Defective Item,163.87,Approved
3003,22551,1098,2026-07-10 14:24:00,2,Wrong Size,240.33,Approved
3004,22564,1216,2024-09-18 12:19:00,1,Wrong Size,579.95,Approved
3005,22564,855,2024-09-24 12:19:00,1,Wrong Size,251.78,Approved
3006,22571,1667,2026-03-28 16:02:00,1,Changed Mind,1358.6,Approved
3007,22572,480,2024-11-01 13:47:00,3,Late Delivery,2964.17,Approved
3008,22582,1158,2026-01-22 11:04:00,4,Not as Pictured,2167.45,Approved
3009,22590,1779,2026-06-23 19:31:00,2,Defective Item,847.9,Approved
3010,22591,53,2025-03-16 15:33:00,1,Not as Pictured,1108.9,Approved
3011,22593,489,2026-05-23 15:20:00,1,Changed Mind,141.79,Approved
3012,22594,397,2025-09-05 21:57:00,2,Wrong Size,1270.36,Approved
3013,22601,254,2024-02-06 15:09:00,4,Changed Mind,1137.72,Approved
3014,22604,850,2024-09-05 10:39:00,3,Defective Item,1682.76,Approved
3015,22604,2000,2024-08-28 10:39:00,1,Wrong Size,401.74,Approved
3016,22609,1312,2025-08-23 11:47:00,3,Not as Pictured,1742.58,Approved
3017,22615,440,2025-09-04 11:53:00,2,Defective Item,1711.63,Approved
3018,22618,1425,2024-04-28 11:00:00,1,Wrong Size,461.7,Approved
3019,22634,1972,2025-02-11 11:47:00,1,Wrong Size,20.29,Approved
3020,22639,1515,2024-02-15 16:37:00,1,Wrong Size,1317.25,Approved
3021,22643,1192,2026-05-31 18:00:00,3,Wrong Size,2046.0,Approved
3022,22653,1635,2024-10-09 12:02:00,2,Changed Mind,190.01,Approved
3023,22655,202,2025-01-18 17:49:00,1,Late Delivery,1665.85,Approved
3024,22668,1735,2025-10-27 08:22:00,2,Not as Pictured,318.27,Approved
3025,22674,292,2026-06-14 15:31:00,1,Changed Mind,917.81,Approved
3026,22706,1235,2024-12-13 19:58:00,1,Not as Pictured,582.29,Approved
3027,22706,1273,2024-12-13 19:58:00,1,Late Delivery,640.61,Approved
3028,22712,1910,2024-11-25 17:08:00,1,Wrong Size,241.45,Approved
3029,22715,471,2025-03-22 09:54:00,2,Wrong Size,1179.46,Approved
3030,22727,1957,2026-07-01 19:33:00,2,Defective Item,781.47,Approved
3031,22738,660,2025-09-07 17:49:00,1,Not as Pictured,1190.89,Approved
3032,22754,1669,2026-07-05 19:22:00,2,Late Delivery,53.49,Approved
3033,22759,643,2026-02-05 16:46:00,4,Not as Pictured,1189.64,Approved
3034,22761,1384,2025-10-13 19:40:00,1,Defective Item,137.62,Approved
3035,22765,711,2026-04-19 10:07:00,1,Late Delivery,2190.85,Approved
3036,22766,1671,2024-12-25 08:48:00,1,Late Delivery,284.4,Approved
3037,22766,664,2024-12-24 08:48:00,1,Defective Item,556.07,Approved
3038,22769,176,2024-12-30 17:10:00,2,Changed Mind,613.62,Approved
3039,22771,1632,2025-11-04 16:36:00,3,Defective Item,1361.29,Approved
3040,22780,590,2025-06-21 16:49:00,3,Not as Pictured,2433.65,Approved
3041,22791,787,2026-05-20 08:04:00,3,Defective Item,3801.21,Approved
3042,22793,1586,2024-05-29 17:48:00,1,Changed Mind,935.44,Approved
3043,22794,918,2025-01-15 21:34:00,2,Late Delivery,1789.16,Approved
3044,22803,724,2024-10-02 19:46:00,1,Defective Item,1380.98,Approved
3045,22806,739,2024-04-24 15:07:00,1,Defective Item,1656.25,Approved
3046,22816,714,2024-08-03 12:35:00,1,Wrong Size,1472.06,Approved
